Price,Adj Close,Close,High,Low,Open,Volume,daily_returns,monthly_returns,annual_returns,daily_range
Ticker,ENSG,ENSG,ENSG,ENSG,ENSG,ENSG,,,,
Date,,,,,,,,,,
2019-11-29 00:00:00+00:00,42.82341384887695,43.43000030517578,43.86000061035156,43.34000015258789,43.56999969482422,76200,-0.8220989324631889,,,0.5200004577636719
2019-12-02 00:00:00+00:00,41.6993293762207,42.290000915527344,43.33000183105469,41.880001068115234,43.31999969482422,256000,-2.6249296158945334,,,1.4500007629394531
2019-12-03 00:00:00+00:00,42.50788116455078,43.11000061035156,43.290000915527344,41.849998474121094,41.939998626708984,134000,1.9390042967721177,,,1.44000244140625
2019-12-04 00:00:00+00:00,42.84312057495117,43.45000076293945,43.599998474121094,42.77000045776367,43.119998931884766,200100,0.7886523656699174,,,0.8299980163574219
2019-12-05 00:00:00+00:00,41.73876953125,42.33000183105469,43.41999816894531,42.15999984741211,43.380001068115234,281100,-2.577662478551679,,,1.2599983215332031
2019-12-06 00:00:00+00:00,42.9220085144043,43.529998779296875,44.060001373291016,42.720001220703125,42.720001220703125,330200,2.8348679092429885,,,1.3400001525878906
2019-12-09 00:00:00+00:00,41.71904373168945,42.310001373291016,43.41999816894531,42.13999938964844,43.41999816894531,264400,-2.8026758866867563,,,1.279998779296875
2019-12-10 00:00:00+00:00,42.103599548339844,42.70000076293945,42.7599983215332,41.81999969482422,42.290000915527344,212600,0.9217752427970627,,,0.9399986267089844
2019-12-11 00:00:00+00:00,42.18248748779297,42.779998779296875,42.93000030517578,42.279998779296875,42.66999816894531,139700,0.18736625917827876,,,0.6500015258789062
2019-12-12 00:00:00+00:00,42.76424789428711,43.369998931884766,44.150001525878906,42.83000183105469,42.83000183105469,239600,1.3791514942367744,,,1.3199996948242188
2019-12-13 00:00:00+00:00,42.35011291503906,42.95000076293945,43.54999923706055,42.4900016784668,43.5,209800,-0.9684140365844529,,,1.05999755859375
2019-12-16 00:00:00+00:00,42.58675765991211,43.189998626708984,43.7400016784668,42.68000030517578,42.68000030517578,250500,0.5587818510609299,,,1.0600013732910156
2019-12-17 00:00:00+00:00,43.03047180175781,43.63999938964844,43.79999923706055,41.86000061035156,43.310001373291016,202200,1.0419063723730693,,,1.9399986267089844
2019-12-18 00:00:00+00:00,43.89818572998047,44.52000045776367,44.54999923706055,43.689998626708984,43.689998626708984,386600,2.016510374834435,,,0.8600006103515625
2019-12-19 00:00:00+00:00,44.49966049194336,45.130001068115234,45.15999984741211,44.65999984741211,44.65999984741211,413600,1.3701585884724032,,,0.5
2019-12-20 00:00:00+00:00,45.00254440307617,45.63999938964844,45.72999954223633,45.18000030517578,45.209999084472656,1115100,1.1300848266558416,,,0.5499992370605469
2019-12-23 00:00:00+00:00,44.14469528198242,44.77000045776367,45.779998779296875,44.34000015258789,45.66999816894531,214900,-1.9062235979597442,,,1.4399986267089844
2019-12-24 00:00:00+00:00,44.16440963745117,44.790000915527344,45.0099983215332,44.54999923706055,44.86000061035156,40700,0.044658492584037646,,,0.45999908447265625
2019-12-26 00:00:00+00:00,43.63195037841797,44.25,45.02000045776367,44.15999984741211,44.70000076293945,82200,-1.2056297444122954,,,0.8600006103515625
2019-12-27 00:00:00+00:00,44.055946350097656,44.68000030517578,44.81999969482422,44.040000915527344,44.189998626708984,133400,0.9717557157137957,,,0.779998779296875
2019-12-30 00:00:00+00:00,43.9374885559082,44.5099983215332,44.77000045776367,43.810001373291016,44.68000030517578,145700,-0.26888037598400416,,,0.9599990844726562
2019-12-31 00:00:00+00:00,44.78642272949219,45.369998931884766,45.459999084472656,44.22999954223633,44.47999954223633,232000,1.932140869871879,4.583961679334236,,1.2299995422363281
2020-01-02 00:00:00+00:00,44.43106460571289,45.0099983215332,45.90999984741211,44.13999938964844,45.2599983215332,186500,-0.7934505640819878,4.583961679334236,,1.7700004577636719
2020-01-03 00:00:00+00:00,44.72720718383789,45.310001373291016,45.400001525878906,44.040000915527344,44.459999084472656,277900,0.6665214546466736,4.583961679334236,,1.3600006103515625
2020-01-06 00:00:00+00:00,45.14179611206055,45.72999954223633,45.97999954223633,44.75,44.959999084472656,249000,0.9269278238603462,4.583961679334236,,1.2299995422363281
2020-01-07 00:00:00+00:00,44.895023345947266,45.47999954223633,45.7599983215332,44.88999938964844,45.7599983215332,195300,-0.5466613811747512,4.583961679334236,,0.8699989318847656
2020-01-08 00:00:00+00:00,45.734092712402344,46.33000183105469,46.59000015258789,45.58000183105469,45.58000183105469,286700,1.868958525735609,4.583961679334236,,1.0099983215332031
2020-01-09 00:00:00+00:00,46.32636642456055,46.93000030517578,47.11000061035156,46.209999084472656,46.529998779296875,211300,1.295037633921603,4.583961679334236,,0.9000015258789062
2020-01-10 00:00:00+00:00,46.2177734375,46.81999969482422,47.119998931884766,46.40999984741211,47.060001373291016,231400,-0.234408600202618,4.583961679334236,,0.7099990844726562
2020-01-13 00:00:00+00:00,46.691612243652344,47.29999923706055,47.38999938964844,46.61000061035156,46.97999954223633,198700,1.0252307086863643,4.583961679334236,,0.779998779296875
2020-01-14 00:00:00+00:00,46.04997634887695,46.650001525878906,47.25,46.459999084472656,47.119998931884766,252400,-1.3741994845393624,4.583961679334236,,0.7900009155273438
2020-01-15 00:00:00+00:00,46.48430633544922,47.09000015258789,47.349998474121094,46.70000076293945,46.79999923706055,204500,0.9431709221341622,4.583961679334236,,0.6499977111816406
2020-01-16 00:00:00+00:00,47.1753044128418,47.790000915527344,47.84000015258789,47.0,47.25,186300,1.4865190681905949,4.583961679334236,,0.8400001525878906
2020-01-17 00:00:00+00:00,46.91864776611328,47.529998779296875,48.09000015258789,47.11000061035156,48.09000015258789,150700,-0.5440487346567102,4.583961679334236,,0.9799995422363281
2020-01-21 00:00:00+00:00,46.61264419555664,47.220001220703125,47.560001373291016,46.900001525878906,47.290000915527344,218100,-0.652200319331564,4.583961679334236,,0.6599998474121094
2020-01-22 00:00:00+00:00,46.91864776611328,47.529998779296875,47.560001373291016,46.599998474121094,47.38999938964844,140100,0.6564818963559427,4.583961679334236,,0.9600028991699219
2020-01-23 00:00:00+00:00,45.32935333251953,45.91999816894531,47.369998931884766,45.38999938964844,47.369998931884766,383100,-3.3873406614706614,4.583961679334236,,1.9799995422363281
2020-01-24 00:00:00+00:00,44.29286575317383,44.869998931884766,46.16999816894531,44.7599983215332,46.04999923706055,222200,-2.286570407793842,4.583961679334236,,1.4099998474121094
2020-01-27 00:00:00+00:00,44.23363494873047,44.810001373291016,45.099998474121094,44.20000076293945,44.369998931884766,205400,-0.13372538316538396,4.583961679334236,,0.8999977111816406
2020-01-28 00:00:00+00:00,45.19115447998047,45.779998779296875,45.93000030517578,45.060001373291016,45.130001068115234,184100,2.1646865159506534,4.583961679334236,,0.8699989318847656
2020-01-29 00:00:00+00:00,45.38858413696289,45.97999954223633,46.880001068115234,45.689998626708984,45.7400016784668,186700,0.4368767721344202,4.583961679334236,,1.19000244140625
2020-01-30 00:00:00+00:00,45.734092712402344,46.33000183105469,46.810001373291016,45.54999923706055,45.54999923706055,221000,0.7612235146988944,4.583961679334236,,1.2600021362304688
2020-01-31 00:00:00+00:00,44.61861801147461,45.20000076293945,46.63999938964844,45.029998779296875,46.16999816894531,203500,-2.4390441239151017,-0.3746776540540231,,1.6100006103515625
2020-02-03 00:00:00+00:00,45.22077560424805,45.810001373291016,45.90999984741211,45.380001068115234,45.470001220703125,209900,1.3495657633738833,-0.3746776540540231,,0.529998779296875
2020-02-04 00:00:00+00:00,46.148685455322266,46.75,46.970001220703125,46.22999954223633,46.43000030517578,217900,2.0519547457453324,-0.3746776540540231,,0.7400016784667969
2020-02-05 00:00:00+00:00,47.28389358520508,47.900001525878906,48.310001373291016,46.959999084472656,47.130001068115234,231800,2.4598926679760824,-0.3746776540540231,,1.3500022888183594
2020-02-06 00:00:00+00:00,51.489097595214844,52.15999984741211,53.099998474121094,49.5,49.5,619600,8.89352312417342,-0.3746776540540231,,3.5999984741210938
2020-02-07 00:00:00+00:00,52.347900390625,53.029998779296875,53.22999954223633,51.56999969482422,52.33000183105469,455000,1.6679313398764384,-0.3746776540540231,,1.6599998474121094
2020-02-10 00:00:00+00:00,52.584815979003906,53.27000045776367,53.34000015258789,52.529998779296875,53.02000045776367,321800,0.4525789699510785,-0.3746776540540231,,0.8100013732910156
2020-02-11 00:00:00+00:00,52.00241470336914,52.68000030517578,53.470001220703125,52.43000030517578,53.34000015258789,252800,-1.1075464747605235,-0.3746776540540231,,1.0400009155273438
2020-02-12 00:00:00+00:00,52.012271881103516,52.689998626708984,53.2400016784668,52.02000045776367,52.90999984741211,231000,0.018955230811101842,-0.3746776540540231,,1.220001220703125
2020-02-13 00:00:00+00:00,52.39726257324219,53.08000183105469,53.68000030517578,52.02000045776367,52.02000045776367,162300,0.7401920320241562,-0.3746776540540231,,1.6599998474121094
2020-02-14 00:00:00+00:00,51.42986297607422,52.099998474121094,53.119998931884766,51.959999084472656,53.119998931884766,182000,-1.8462788887410153,-0.3746776540540231,,1.1599998474121094
2020-02-18 00:00:00+00:00,51.65691375732422,52.33000183105469,53.36000061035156,51.849998474121094,52.18000030517578,237800,0.4414765432208645,-0.3746776540540231,,1.5100021362304688
2020-02-19 00:00:00+00:00,51.577938079833984,52.25,52.959999084472656,51.86000061035156,52.33000183105469,352900,-0.15288500947084893,-0.3746776540540231,,1.0999984741210938
2020-02-20 00:00:00+00:00,51.03501892089844,51.70000076293945,52.560001373291016,50.61000061035156,51.939998626708984,265000,-1.0526189668443098,-0.3746776540540231,,1.9500007629394531
2020-02-21 00:00:00+00:00,50.54144287109375,51.20000076293945,51.709999084472656,50.90999984741211,51.709999084472656,342000,-0.96713209917626,-0.3746776540540231,,0.7999992370605469
2020-02-24 00:00:00+00:00,48.17231369018555,48.79999923706055,50.349998474121094,48.77000045776367,49.779998779296875,241000,-4.6874981130845095,-0.3746776540540231,,1.5799980163574219
2020-02-25 00:00:00+00:00,47.214786529541016,47.83000183105469,48.939998626708984,47.43000030517578,48.939998626708984,210900,-1.9877126243151855,-0.3746776540540231,,1.5099983215332031
2020-02-26 00:00:00+00:00,47.19505310058594,47.810001373291016,48.7400016784668,47.20000076293945,47.939998626708984,182000,-0.04179501890310133,-0.3746776540540231,,1.5400009155273438
2020-02-27 00:00:00+00:00,45.3392219543457,45.93000030517578,48.13999938964844,45.65999984741211,46.970001220703125,415100,-3.9322577777059275,-0.3746776540540231,,2.479999542236328
2020-02-28 00:00:00+00:00,43.9276237487793,44.5,45.75,43.63999938964844,44.400001525878906,374400,-3.1134151507668406,-0.3746776540540231,,2.1100006103515625
2020-03-02 00:00:00+00:00,43.75981140136719,44.33000183105469,44.91999816894531,43.119998931884766,44.52000045776367,431900,-0.38202008916262686,-1.5486680078652615,,1.7999992370605469
2020-03-03 00:00:00+00:00,41.47951889038086,42.02000045776367,45.689998626708984,41.599998474121094,44.220001220703125,386900,-5.210928561988926,-1.5486680078652615,,4.090000152587891
2020-03-04 00:00:00+00:00,45.023345947265625,45.61000061035156,45.86000061035156,42.79999923706055,42.79999923706055,503700,8.543558728947986,-1.5486680078652615,,3.0600013732910156
2020-03-05 00:00:00+00:00,44.36196517944336,44.939998626708984,46.380001068115234,44.040000915527344,44.52000045776367,530900,-1.4689729381661687,-1.5486680078652615,,2.3400001525878906
2020-03-06 00:00:00+00:00,44.98386001586914,45.56999969482422,45.779998779296875,43.720001220703125,43.970001220703125,414300,1.4018649397298466,-1.5486680078652615,,2.05999755859375
2020-03-09 00:00:00+00:00,36.65242004394531,37.130001068115234,42.72999954223633,36.31999969482422,42.72999954223633,861200,-18.520953890983815,-1.5486680078652615,,6.409999847412109
2020-03-10 00:00:00+00:00,36.96830749511719,37.45000076293945,38.36000061035156,36.119998931884766,38.209999084472656,833200,0.8618460958188745,-1.5486680078652615,,2.240001678466797
2020-03-11 00:00:00+00:00,35.10261535644531,35.560001373291016,38.52000045776367,34.84000015258789,36.5,628300,-5.04673398672173,-1.5486680078652615,,3.6800003051757812
2020-03-12 00:00:00+00:00,30.45319366455078,30.850000381469727,33.43000030517578,30.139999389648438,32.93000030517578,865700,-13.245228723508307,-1.5486680078652615,,3.2900009155273438
2020-03-13 00:00:00+00:00,30.98624610900879,31.389999389648438,32.380001068115234,29.31999969482422,32.13999938964844,652200,1.7503991546164555,-1.5486680078652615,,3.0600013732910156
2020-03-16 00:00:00+00:00,24.66856575012207,24.989999771118164,28.020000457763672,24.059999465942383,27.979999542236328,1001500,-20.388659977272784,-1.5486680078652615,,3.960000991821289
2020-03-17 00:00:00+00:00,27.491779327392578,27.850000381469727,30.440000534057617,24.889999389648438,25.760000228881836,1199300,11.444579331721139,-1.5486680078652615,,5.55000114440918
2020-03-18 00:00:00+00:00,28.725704193115234,29.100000381469727,29.56999969482422,25.049999237060547,26.010000228881836,716200,4.48834122749262,-1.5486680078652615,,4.520000457763672
2020-03-19 00:00:00+00:00,34.69789123535156,35.150001525878906,36.2599983215332,28.09000015258789,28.850000381469727,729100,20.790393864975123,-1.5486680078652615,,8.169998168945312
2020-03-20 00:00:00+00:00,32.85194396972656,33.279998779296875,38.880001068115234,33.0,36.27000045776367,1155900,-5.320056060767975,-1.5486680078652615,,5.880001068115234
2020-03-23 00:00:00+00:00,31.904285430908203,32.31999969482422,35.06999969482422,30.530000686645508,33.93000030517578,556000,-2.884634588722168,-1.5486680078652615,,4.539999008178711
2020-03-24 00:00:00+00:00,37.05714416503906,37.540000915527344,37.709999084472656,33.880001068115234,33.95000076293945,411300,16.150992459272807,-1.5486680078652615,,3.829998016357422
2020-03-25 00:00:00+00:00,34.73736572265625,35.189998626708984,38.54999923706055,35.11000061035156,37.7400016784668,461500,-6.260003285874816,-1.5486680078652615,,3.4399986267089844
2020-03-26 00:00:00+00:00,35.309913635253906,35.77000045776367,37.119998931884766,34.58000183105469,35.65999984741211,405000,1.6482191458295548,-1.5486680078652615,,2.539997100830078
2020-03-27 00:00:00+00:00,33.48371505737305,33.91999816894531,36.130001068115234,33.68000030517578,34.2400016784668,397700,-5.17191459810753,-1.5486680078652615,,2.450000762939453
2020-03-30 00:00:00+00:00,37.932376861572266,38.369998931884766,38.380001068115234,33.88999938964844,34.380001068115234,381300,13.28604605724486,-1.5486680078652615,,4.490001678466797
2020-03-31 00:00:00+00:00,37.18104553222656,37.61000061035156,39.77000045776367,36.709999084472656,37.880001068115234,587000,-1.980712498158388,-15.358395562519389,,3.0600013732910156
2020-04-01 00:00:00+00:00,28.886741638183594,29.219999313354492,35.810001373291016,28.739999771118164,35.810001373291016,604500,-22.30788235057539,-15.358395562519389,,7.070001602172852
2020-04-02 00:00:00+00:00,31.753662109375,32.119998931884766,32.68000030517578,28.690000534057617,28.690000534057617,353400,9.924693158891284,-15.358395562519389,,3.989999771118164
2020-04-03 00:00:00+00:00,32.44568634033203,32.81999969482422,33.560001373291016,30.760000228881836,31.719999313354492,363500,2.1793525060932017,-15.358395562519389,,2.8000011444091797
2020-04-06 00:00:00+00:00,35.66850280761719,36.08000183105469,36.470001220703125,33.029998779296875,34.0,409100,9.932958216633537,-15.358395562519389,,3.44000244140625
2020-04-07 00:00:00+00:00,34.27458190917969,34.66999816894531,38.0,33.93000030517578,37.15999984741211,462300,-3.907988249340877,-15.358395562519389,,4.069999694824219
2020-04-08 00:00:00+00:00,36.68675994873047,37.11000061035156,37.959999084472656,35.11000061035156,35.2400016784668,281600,7.037804417111593,-15.358395562519389,,2.8499984741210938
2020-04-09 00:00:00+00:00,38.980289459228516,39.43000030517578,39.630001068115234,37.560001373291016,38.11000061035156,299100,6.251654585205246,-15.358395562519389,,2.0699996948242188
2020-04-13 00:00:00+00:00,36.25176239013672,36.66999816894531,38.900001525878906,36.06999969482422,38.900001525878906,312300,-6.999760922621423,-15.358395562519389,,2.8300018310546875
2020-04-14 00:00:00+00:00,37.3194580078125,37.75,38.41999816894531,36.880001068115234,37.47999954223633,299900,2.945224031277105,-15.358395562519389,,1.5399971008300781
2020-04-15 00:00:00+00:00,35.065467834472656,35.470001220703125,36.900001525878906,35.02000045776367,36.220001220703125,396500,-6.039718403380856,-15.358395562519389,,1.8800010681152344
2020-04-16 00:00:00+00:00,36.08371353149414,36.5,36.900001525878906,34.2400016784668,35.599998474121094,503700,2.903841756306047,-15.358395562519389,,2.6599998474121094
2020-04-17 00:00:00+00:00,36.825157165527344,37.25,38.41999816894531,36.95000076293945,37.84000015258789,445600,2.0547874968191993,-15.358395562519389,,1.4699974060058594
2020-04-20 00:00:00+00:00,36.55823516845703,36.97999954223633,37.61000061035156,36.459999084472656,37.04999923706055,286900,-0.7248360023842104,-15.358395562519389,,1.1500015258789062
2020-04-21 00:00:00+00:00,34.48218536376953,34.880001068115234,36.65999984741211,34.790000915527344,35.83000183105469,809600,-5.6787473331829315,-15.358395562519389,,1.8699989318847656
2020-04-22 00:00:00+00:00,35.085235595703125,35.4900016784668,35.7599983215332,34.91999816894531,35.58000183105469,455700,1.7488747466894106,-15.358395562519389,,0.8400001525878906
2020-04-23 00:00:00+00:00,37.39854431152344,37.83000183105469,38.310001373291016,35.70000076293945,35.70000076293945,397300,6.593396557107978,-15.358395562519389,,2.6100006103515625
2020-04-24 00:00:00+00:00,35.9848518371582,36.400001525878906,38.2599983215332,36.02000045776367,38.04999923706055,351400,-3.780073530641781,-15.358395562519389,,2.2399978637695312
2020-04-27 00:00:00+00:00,38.48599624633789,38.93000030517578,39.47999954223633,36.439998626708984,36.61000061035156,478300,6.950548026425363,-15.358395562519389,,3.0400009155273438
2020-04-28 00:00:00+00:00,37.2799072265625,37.709999084472656,40.0,36.84000015258789,39.5099983215332,537100,-3.1338386358912396,-15.358395562519389,,3.1599998474121094
2020-04-29 00:00:00+00:00,40.28523254394531,40.75,41.560001373291016,38.130001068115234,38.91999816894531,401000,8.061515011607835,-15.358395562519389,,3.4300003051757812
2020-04-30 00:00:00+00:00,36.98332214355469,37.40999984741211,39.970001220703125,37.33000183105469,39.790000915527344,580200,-8.196329503097,-0.5317854456257765,,2.6399993896484375
2020-05-01 00:00:00+00:00,36.04416275024414,36.459999084472656,36.66999816894531,35.15999984741211,36.279998779296875,374900,-2.53941327840993,-0.5317854456257765,,1.5099983215332031
2020-05-04 00:00:00+00:00,33.760520935058594,34.150001525878906,35.90999984741211,33.720001220703125,35.90999984741211,475400,-6.335677238528947,-0.5317854456257765,,2.1899986267089844
2020-05-05 00:00:00+00:00,35.164310455322266,35.56999969482422,36.720001220703125,34.52000045776367,34.52000045776367,356300,4.158080152151644,-0.5317854456257765,,2.200000762939453
2020-05-06 00:00:00+00:00,33.39472961425781,33.779998779296875,36.20000076293945,33.72999954223633,36.20000076293945,306100,-5.032320606180463,-0.5317854456257765,,2.470001220703125
2020-05-07 00:00:00+00:00,34.01754379272461,34.40999984741211,34.939998626708984,33.959999084472656,34.279998779296875,353400,1.8650073998529582,-0.5317854456257765,,0.9799995422363281
2020-05-08 00:00:00+00:00,36.963558197021484,37.38999938964844,37.939998626708984,34.88999938964844,35.13999938964844,568200,8.660279596456189,-0.5317854456257765,,3.049999237060547
2020-05-11 00:00:00+00:00,37.991703033447266,38.43000030517578,39.0,36.31999969482422,36.869998931884766,597100,2.781509374572688,-0.5317854456257765,,2.6800003051757812
2020-05-12 00:00:00+00:00,37.91261672973633,38.349998474121094,41.93000030517578,37.66999816894531,41.0,761500,-0.20816730337492872,-0.5317854456257765,,4.260002136230469
2020-05-13 00:00:00+00:00,36.063941955566406,36.47999954223633,38.43000030517578,35.38999938964844,38.43000030517578,441200,-4.876146606678122,-0.5317854456257765,,3.0400009155273438
2020-05-14 00:00:00+00:00,37.24036407470703,37.66999816894531,37.81999969482422,34.38999938964844,35.540000915527344,509700,3.2620452877560435,-0.5317854456257765,,3.4300003051757812
2020-05-15 00:00:00+00:00,37.932376861572266,38.369998931884766,38.400001525878906,36.689998626708984,37.38999938964844,442000,1.8582331404628727,-0.5317854456257765,,1.7100028991699219
2020-05-18 00:00:00+00:00,41.01679992675781,41.4900016784668,41.560001373291016,38.7599983215332,40.18000030517578,445900,8.131373039031065,-0.5317854456257765,,2.8000030517578125
2020-05-19 00:00:00+00:00,39.64265823364258,40.099998474121094,41.25,40.09000015258789,40.93000030517578,323200,-3.3501923494007047,-0.5317854456257765,,1.1599998474121094
2020-05-20 00:00:00+00:00,41.38258361816406,41.86000061035156,42.189998626708984,40.0099983215332,40.959999084472656,314800,4.389022992017488,-0.5317854456257765,,2.1800003051757812
2020-05-21 00:00:00+00:00,41.916419982910156,42.400001525878906,42.84000015258789,41.400001525878906,41.5,346100,1.2900025036420848,-0.5317854456257765,,1.4399986267089844
2020-05-22 00:00:00+00:00,42.746829986572266,43.2400016784668,43.310001373291016,42.290000915527344,42.77000045776367,252700,1.9811090832677847,-0.5317854456257765,,1.0200004577636719
2020-05-26 00:00:00+00:00,43.96281051635742,44.470001220703125,45.720001220703125,44.20000076293945,45.29999923706055,334400,2.8446098346172732,-0.5317854456257765,,1.5200004577636719
2020-05-27 00:00:00+00:00,46.38486099243164,46.91999816894531,47.2400016784668,44.41999816894531,45.18000030517578,418100,5.50931673299877,-0.5317854456257765,,2.8200035095214844
2020-05-28 00:00:00+00:00,44.32859420776367,44.84000015258789,47.70000076293945,44.459999084472656,47.310001373291016,402000,-4.433055830443211,-0.5317854456257765,,3.240001678466797
2020-05-29 00:00:00+00:00,43.22136306762695,43.720001220703125,44.77000045776367,43.45000076293945,44.33000183105469,511000,-2.4977808566345128,-0.5317854456257765,,1.3199996948242188
2020-06-01 00:00:00+00:00,42.618324279785156,43.11000061035156,44.459999084472656,43.029998779296875,43.65999984741211,245800,-1.3952331556463027,16.86717299181142,,1.4300003051757812
2020-06-02 00:00:00+00:00,42.93467330932617,43.43000030517578,43.650001525878906,42.29999923706055,43.11000061035156,243100,0.7422840641603257,16.86717299181142,,1.3500022888183594
2020-06-03 00:00:00+00:00,44.546085357666016,45.060001373291016,45.70000076293945,44.369998931884766,44.380001068115234,263400,3.7531717936463593,16.86717299181142,,1.3300018310546875
2020-06-04 00:00:00+00:00,43.59702682495117,44.099998474121094,45.040000915527344,43.810001373291016,44.5,261500,-2.1305093929011587,16.86717299181142,,1.2299995422363281
2020-06-05 00:00:00+00:00,46.63200759887695,47.16999816894531,48.38999938964844,45.959999084472656,45.959999084472656,318700,6.9614397929283145,16.86717299181142,,2.4300003051757812
2020-06-08 00:00:00+00:00,47.67992401123047,48.22999954223633,49.16999816894531,47.33000183105469,48.08000183105469,278700,2.24720415506785,16.86717299181142,,1.839996337890625
2020-06-09 00:00:00+00:00,46.41453170776367,46.95000076293945,47.810001373291016,46.220001220703125,47.470001220703125,228600,-2.6539310405963468,16.86717299181142,,1.5900001525878906
2020-06-10 00:00:00+00:00,45.31718826293945,45.84000015258789,46.869998931884766,45.189998626708984,46.869998931884766,194800,-2.364223885168848,16.86717299181142,,1.6800003051757812
2020-06-11 00:00:00+00:00,41.02667999267578,41.5,44.130001068115234,41.459999084472656,43.83000183105469,294300,-9.467728327206181,16.86717299181142,,2.670001983642578
2020-06-12 00:00:00+00:00,41.51110076904297,41.9900016784668,43.79999923706055,40.84000015258789,43.59000015258789,243200,1.180745740219935,16.86717299181142,,2.9599990844726562
2020-06-15 00:00:00+00:00,42.30197525024414,42.790000915527344,43.040000915527344,39.88999938964844,40.47999954223633,359200,1.9052120193135735,16.86717299181142,,3.1500015258789062
2020-06-16 00:00:00+00:00,43.28068161010742,43.779998779296875,44.9900016784668,42.959999084472656,44.63999938964844,249000,2.3136185818122934,16.86717299181142,,2.0300025939941406
2020-06-17 00:00:00+00:00,42.143802642822266,42.630001068115234,44.09000015258789,42.279998779296875,43.97999954223633,200700,-2.626758463572021,16.86717299181142,,1.8100013732910156
2020-06-18 00:00:00+00:00,41.71869659423828,42.20000076293945,42.970001220703125,41.83000183105469,42.130001068115234,160100,-1.008703586116444,16.86717299181142,,1.1399993896484375
2020-06-19 00:00:00+00:00,41.38258361816406,41.86000061035156,44.34000015258789,41.54999923706055,42.900001525878906,413400,-0.8056650938625842,16.86717299181142,,2.7900009155273438
2020-06-22 00:00:00+00:00,41.639617919921875,42.119998931884766,42.400001525878906,40.630001068115234,41.310001373291016,252400,0.6211170963356549,16.86717299181142,,1.7700004577636719
2020-06-23 00:00:00+00:00,41.323265075683594,41.79999923706055,42.70000076293945,41.43000030517578,42.70000076293945,191700,-0.7597400265455523,16.86717299181142,,1.2700004577636719
2020-06-24 00:00:00+00:00,39.92934036254883,40.38999938964844,41.27000045776367,39.560001373291016,41.040000915527344,195000,-3.373220171692126,16.86717299181142,,1.7099990844726562
